 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist, expected len
1,    52,    0.0032,    0.0014,    14.6785232591,    2.20209427717,    13
1,    56,    0.0124,    0.0048,    15.4287996885,    2.20208076816,    13
1,    60,    0.0352,    0.025,    16.0679602886,    2.19402846197,    13
1,    64,    0.0878,    0.0682,    16.5980328136,    2.1847003004,    13
1,    0,    0.0,    0.0,    0.0,    0,    14
1,    4,    0.0,    0.0,    1.61539084361,    1.82533333333,    14
1,    8,    0.0,    0.0,    2.90524889132,    2.1086,    14
1,    12,    0.0,    0.0,    4.12345486855,    2.19178928571,    14
1,    16,    0.0,    0.0,    5.22139624917,    2.1980031746,    14
1,    20,    0.0,    0.0,    6.2419454479,    2.18088774892,    14
1,    24,    0.0002,    0.0002,    7.28321919444,    2.2015273199,    14
1,    28,    0.0004,    0.0,    8.42862400412,    2.20127463203,    14
1,    32,    0.0002,    0.0,    9.57090061315,    2.17395672189,    14
1,    36,    0.0004,    0.0002,    10.6689987246,    2.20926186374,    14
1,    40,    0.0008,    0.0,    11.804794555,    2.19691964151,    14
1,    44,    0.0008,    0.0,    12.825060116,    2.18003430976,    14
1,    48,    0.0018,    0.0,    13.8190004803,    2.16884804584,    14
1,    52,    0.0058,    0.0006,    14.6643647685,    2.18491308048,    14
1,    56,    0.0146,    0.0046,    15.4092968534,    2.18211497893,    14
1,    60,    0.038,    0.023,    15.9954148768,    2.18941124574,    14
1,    64,    0.0942,    0.0712,    16.515291894,    2.17774874538,    14
1,    0,    0.0,    0.0,    0.0,    0,    15
1,    4,    0.0,    0.0,    1.59787028952,    1.83386666667,    15
1,    8,    0.0,    0.0,    2.8870508893,    2.13110666667,    15
1,    12,    0.0,    0.0,    4.15292815768,    2.18821952381,    15
1,    16,    0.0,    0.0,    5.234910673,    2.18930328283,    15
1,    20,    0.0,    0.0,    6.30754229183,    2.18119893218,    15
1,    24,    0.0,    0.0,    7.37682680758,    2.17955786658,    15
1,    28,    0.0,    0.0002,    8.44585366683,    2.17819510934,    15
1,    32,    0.0,    0.0004,    9.55672806759,    2.17912035798,    15
1,    36,    0.0002,    0.0,    10.6581505449,    2.17673643438,    15
1,    40,    0.0,    0.0004,    11.8241503067,    2.17149453572,    15
1,    44,    0.001,    0.0,    12.875902552,    2.17464223459,    15
1,    48,    0.0008,    0.0002,    13.7307458532,    2.18054955341,    15
1,    52,    0.005,    0.0014,    14.6263951836,    2.17228120511,    15
1,    56,    0.0164,    0.0064,    15.3370173689,    2.18387071425,    15
1,    60,    0.0444,    0.0282,    15.9677158906,    2.1666464801,    15
1,    68,    0.178,    0.1366,    16.9132481655,    2.15401457986,    15
1,    0,    0.0,    0.0,    0.0,    0,    16
1,    4,    0.0,    0.0,    1.5846645217,    1.82586666667,    16
1,    8,    0.0,    0.0,    2.93944059655,    2.12853666667,    16
1,    12,    0.0,    0.0,    4.19084807149,    2.17342404762,    16
1,    16,    0.0,    0.0,    5.25708717097,    2.18674,    16
1,    20,    0.0,    0.0,    6.33111445472,    2.18934871573,    16
1,    24,    0.0004,    0.0,    7.35569815904,    2.19747249806,    16
1,    28,    0.0008,    0.0002,    8.46416216867,    2.17545555667,    16
1,    32,    0.0004,    0.0004,    9.51888305407,    2.18712051524,    16
1,    36,    0.0004,    0.0,    10.713961642,    2.19111265648,    16
1,    40,    0.0008,    0.0,    11.7772089962,    2.18280088794,    16
1,    44,    0.0012,    0.0,    12.7898719376,    2.18582240226,    16
1,    48,    0.0026,    0.0002,    13.7465086145,    2.18553003132,    16
1,    52,    0.0086,    0.0016,    14.5680931916,    2.20246414355,    16
1,    56,    0.0184,    0.0074,    15.3548545469,    2.19296264628,    16
1,    60,    0.055,    0.0342,    15.9140766836,    2.19606762714,    16
1,    0,    0.0,    0.0,    0.0,    0,    17
1,    4,    0.0,    0.0,    1.60707946491,    1.83863333333,    17
1,    8,    0.0,    0.0,    2.91490959533,    2.10328666667,    17
1,    12,    0.0,    0.0,    4.16419055052,    2.20547714286,    17
1,    16,    0.0,    0.0,    5.30743713637,    2.18391531746,    17
1,    20,    0.0,    0.0,    6.35813312821,    2.18325640693,    17
1,    24,    0.0,    0.0,    7.39849457187,    2.17632803308,    17
1,    28,    0.0,    0.0,    8.42754309719,    2.16228026585,    17
1,    32,    0.0,    0.0,    9.56599660064,    2.17753912643,    17
1,    36,    0.0004,    0.0,    10.6476625877,    2.16951399496,    17
1,    40,    0.0002,    0.0,    11.7690025901,    2.17526471765,    17
1,    44,    0.0012,    0.0002,    12.7987748845,    2.17826992214,    17
